uniq_id,description,category,_len_description,text
86089ddd9f9e52127ce838f210f776d7,"Specifications of Aarika Self Design Kurta & Patiyala Salwar Kurta Dupatta Details Dupatta Fabric Net Sleeve Sleeveless Kurta Type Straight Type Kurta & Patiyala Neck Banded Collar Kurta Fabric Brocade Salwar Fabric Net General Details Pattern Self Design Ideal For Baby Girl's Occasion Party, Wedding, Festive Fabric Care Wash with Similar Colors, Use Detergent for Colors In the Box Kurta, Patiala, Dupatta",Baby Care ,408,kurta patiyala salwar kurta dupatta dupatta sleeve sleeveless kurta straight kurta patiyala neck collar kurta salwar occasion festive similar detergent kurta dupatta
bdcc7e18ffed5390cd3107030992ffa6,"Specifications of Rishan Printed Baby Boy's V-neck T-Shirt T-shirt Details Sleeve Full Sleeve Number of Contents in Sales Package Pack of 1 Fabric Cotton Type V-neck Fit Regular General Details Pattern Printed Occasion Casual Ideal For Baby Boy's In the Box 1 T Shirt Additional Details Style Code RISHAK-FSP-14 Fabric Care do not wring,do not use hot water,do not restitch",Baby Care ,373,boy v-neck t-shirt t-shirt sleeve sleeve cotton v-neck regular occasion boy shirt wring
b58309ed929c2bf7d6096c03667b654f,"Key Features of YK Striped Baby Boy's Round Neck T-Shirt Fit: Regular Suitable For: Western Wear Sleeve: Half Sleeve Fabric: 100% cotton,YK Striped Baby Boy's Round Neck T-Shirt Price: Rs. 399 Multicoloured striped T-shirt, has a round neck, short sleeves, dual press-button closures on the shoulders. Add some fresh pieces to your bundle of joy's wardrobe with this tee. Team it with shorts and booties for a perfect ensemble.,Specifications of YK Striped Baby Boy's Round Neck T-Shirt T-shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 1 Fabric 100% cotton Type Round Neck Fit Regular General Details Pattern Striped Ideal For Baby Boy's Occasion Casual Fabric Care Machine-wash Additional Details Style Code 1142301",Baby Care ,746,striped boy neck t-shirt regular western sleeve half sleeve cotton striped boy neck t-shirt stripe t-shirt neck short sleeve closure shoulder wardrobe team short bootie ensemble striped boy neck t-shirt t-shirt sleeve half sleeve cotton neck regular striped boy occasion machine
357432a848c3f13fa614efe5dddd99b6,Buy Art Godaam Colored figure Showpiece  -  50 cm for Rs.1790 online. Art Godaam Colored figure Showpiece  -  50 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,222,godaam colored figure showpiece godaam colored figure showpiece
edb97bd2433fd9de301c8a44344777bb,"Artist Haat Vanity Box Makeup and Jewellery Vanity Jewellery (Brown)
                         Price: Rs. 1,499
				
			Fine Indian jewellery will, of course, need to be nestled on equally beautiful cases. A traditional yet always charming way to treasure those jewellery pieces is through jewellery boxes. Jewellery box is made using MDF wood with beautiful top plating of brownish colour with marvellous work having velvet inside to keep jewellery safe. Hand-carved in Saharanpur, India by artisans with generations of experience. Artist Haat providing you breathless art of artisans from our Indian culture and heritage
Fine Indian jewellery will, of course, need to be nestled on equally beautiful cases. A traditional yet always charming way to treasure those jewellery pieces is through jewellery boxes. Jewellery box is made using MDF wood with beautiful top plating of brownish colour with marvellous work having velvet inside to keep jewellery safe. Hand-carved in Saharanpur, India by artisans with generations of experience. Artist Haat providing you breathless art of artisans from our Indian culture and heritage",Beauty and Personal Care ,1128,haat vanity makeup jewellery vanity jewellery jewellery course nestle equally case charming treasure jewellery jewellery box jewellery mdf plating brownish marvellous have velvet jewellery carve saharanpur artisan generation experience haat provide breathless artisan culture heritage jewellery course nestle equally case charming treasure jewellery jewellery box jewellery mdf plating brownish marvellous have velvet jewellery carve saharanpur artisan generation experience haat provide breathless artisan culture heritage
c3c23b5aa5e388e5f71883f61d1a0561,Buy Vedic Deals Couple Radium Statues Showpiece  -  28 cm for Rs.499 online. Vedic Deals Couple Radium Statues Showpiece  -  28 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,237,vedic deal couple radium statues showpiece rs.499 vedic deal couple radium statues showpiece
42770faa04bfcf2b62e7ef335e1b1965,"Hand Art Terracotta Mask Showpiece  -  28 cm (Terracotta, Multicolor)
                         Price: Rs. 649
				
			Panchmura of Bankura, West Bengal is home to 350 crafts persons who are involved in making Terracotta Masks & Horse inexorably linked to their habitant culture. Bold demonic look & pretty look is the characteristic feature of the masks. The special Terracotta clay collected from different parts of the surrounding villages of West Bengal & shape the beautiful masks with the beautiful artistic hand work of the village artisans & then burn in the furnace & then finally colour it. The product is purely handmade & no inorganic chemicals used for colouring. The products are washable with water soaking cloths.
Panchmura of Bankura, West Bengal is home to 350 crafts persons who are involved in making Terracotta Masks & Horse inexorably linked to their habitant culture. Bold demonic look & pretty look is the characteristic feature of the masks. The special Terracotta clay collected from different parts of the surrounding villages of West Bengal & shape the beautiful masks with the beautiful artistic hand work of the village artisans & then burn in the furnace & then finally colour it. The product is purely handmade & no inorganic chemicals used for colouring. The products are washable with water soaking cloths.",Home Decor & Festive Needs ,1343,terracotta mask showpiece terracotta panchmura bankura west bengal person involve make terracotta masks horse inexorably link habitant culture bold demonic pretty characteristic mask terracotta clay collect surround village west bengal mask artistic village artisan burn furnace finally purely inorganic chemical colour soak cloth panchmura bankura west bengal person involve make terracotta masks horse inexorably link habitant culture bold demonic pretty characteristic mask terracotta clay collect surround village west bengal mask artistic village artisan burn furnace finally purely inorganic chemical colour soak cloth
eaf55e90d0e4295cb84cb0276e78c35c,Buy Craftuno Handcrafted Paper Mache Box - Set of 3 Showpiece Vanity Decorative for Rs.1075 online. Craftuno Handcrafted Paper Mache Box - Set of 3 Showpiece Vanity Decorative at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Beauty and Personal Care ,282,craftuno mache showpiece vanity craftuno mache showpiece vanity
216c6c3527984be3d7ad9023d5cd9bd1,Buy Kaatru Surya Bhagavan Showpiece  -  23.5 cm for Rs.399 online. Kaatru Surya Bhagavan Showpiece  -  23.5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,217,kaatru surya bhagavan showpiece 23.5 rs.399 kaatru surya bhagavan showpiece 23.5
e347e7eca70e01badc3bdf6c154ac7c4,"Key Features of CoffeeBean Regular Fit Baby Girl's Pink Trousers Occasion: Casual Suitable For:Western Wear Color: Pink Fit: Regular Fit Closure:Button Fabric:Cotton,CoffeeBean Regular Fit Baby Girl's Pink Trousers Price: Rs. 599 Kids Girls Printed Trouser with curved pocket at front side, it is very good in quality your baby girl will look smart and cute in this trouser.,Specifications of CoffeeBean Regular Fit Baby Girl's Pink Trousers General Details Pattern Floral Print Occasion Casual Ideal For Baby Girl's Alteration Required No Color Pink Trouser Details Closure Button Number of Contents in Sales Package Pack of 1 Fabric Cotton Type Chinos Fit Regular Fit Belt Loops Yes Fly Zipper In the Box 1 Trouser Additional Details Style Code 240KGT_PRINTED Fabric Care Machine Wash in Lukewarm Water",Baby Care ,804,coffee bean regular trousers occasion western regular closure button cotton coffee bean regular trousers girls trouser curved pocket trouser coffee bean regular trousers floral occasion required trouser closure button cotton regular belt fly zipper trouser machine lukewarm
06fdaa2b03d70da4358311d260456729,"Seven Seas Stainless Steel Twisting Pull Corkscrew
                         Price: Rs. 1,261
				
			Fits All Wine Bottle.Patented Bottle Grip.Simple To Use. Easy To Open The Wine Cap.Easy To Handle.Carry Any Wher With You On Travelling
Fits All Wine Bottle.Patented Bottle Grip.Simple To Use. Easy To Open The Wine Cap.Easy To Handle.Carry Any Wher With You On Travelling",Kitchen & Dining ,376,pull corkscrew fit bottle patented bottle grip handle travelling fit bottle patented bottle grip handle travelling
d79e6ae847a561c284a2b14e42500698,"Pedrini Steel Waiters Corkscrew
                         Price: Rs. 300
				
			Pedrini Waiter CorkScrew With Knife
Pedrini Waiter CorkScrew With Knife",Kitchen & Dining ,155,pedrini corkscrew pedrini waiter cork screw knife pedrini waiter cork screw knife
c4ac93e194281d6d1450ffdaa52f5f99,Buy Shop Rajasthan Cotton Floral Single Bedsheet at Rs. 199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,132,rajasthan cotton floral single bedsheet
fc8ff72b68b0f3736a9aff8f03aa712f,"Key Features of AM Creation Magic  Ceramic Mug Prepare to be be amazed! It looks like an ordinary black or blue mug, but add some tea or coffee or hot choclate – your funny design, pretty pattern or special photo is revealed. This mug is the perfect tea break party trick! Made with a special, heat-sensitive coating, the mug changes colour when any hot liquid is added, revealing your design. After you place the order, to persnalized it,mail us the high resultion photograph and message along with the flipkart order number to ksrao@gmail.com. We promise you, we will offer best quality print image on this product.,AM Creation Magic  Ceramic Mug (273 ml, Pack of 2) Price: Rs. 299 Double set LOVE magic mug,Specifications of AM Creation Magic  Ceramic Mug (273 ml, Pack of 2) General Material Ceramic Mug Capacity 273 ml Microwave Safe Yes Freezer Safe Yes Additional Features Heat sensitive magic mug Dimensions Width 65 mm Height 65 mm Depth 65 mm Diameter 65 mm Weight 170 g",Kitchen & Dining ,980,magic mug prepare amazed look ordinary mug coffee funny pretty reveal mug break trick coating mug change add reveal persnalize message promise magic mug 273 magic mug magic mug 273 mug 273 microwave freezer sensitive magic mug
fe05e9ff9e31a310c35626ab6f2b4fe2,"Key Features of TRESemme Naturals Vibrantly Smooth Shampoo Ideal for: Boys, Girls Skin Type: All Skin Types Form: Liquid,TRESemme Naturals Vibrantly Smooth Shampoo (591) Price: Rs. 2,063 Naturals vibrantly smooth shampo.Large 25 ounce size. Tresemme naturals vibrantly smooth shampo,Specifications of TRESemme Naturals Vibrantly Smooth Shampoo (591) Body Wash Essentials Form Liquid Skin Type All Skin Types Ideal For Boys, Girls General Traits Brand TRESemme Quantity 591 Model Name Naturals Vibrantly Smooth Shampoo Model ID TRE-7760 In the Box 1 Smoothing Shampoo",Baby Care ,566,semme naturals vibrantly shampoo boy girls semme naturals vibrantly shampoo 591 naturals vibrantly shampo natural vibrantly shampo semme naturals vibrantly shampoo 591 essentials boys girls traits semme quantity 591 naturals vibrantly shampoo smoothing shampoo
873a955df5a2f677a41a7efc94060e41,"Key Features of L Oreal Eversleek Sulfate - Free Smoothing System Intense Smoothing Shampoo Ideal for: Boys, Girls Skin Type: All Skin Types Form: Liquid,L Oreal Eversleek Sulfate - Free Smoothing System Intense Smoothing Shampoo (250) Price: Rs. 1,365 Sulfate and silicon-free smoothing shampoo gently cleanses while weightlessly smoothing frizzy, unruly ha, Formulated with natural botanicals, oils, and sunflower for 48-hour frizz contrl, Improves texture, and leaves hair beautifully sleek and manageal,,Specifications of L Oreal Eversleek Sulfate - Free Smoothing System Intense Smoothing Shampoo (250) Body Wash Essentials Form Liquid Skin Type All Skin Types Ideal For Boys, Girls General Traits Brand L Oreal Quantity 250 Model Name Eversleek Sulfate - Free Smoothing System Intense Smoothing Shampoo In the Box 1 Smoothing Shampoo",Baby Care ,839,oreal eversleek sulfate smoothing system intense smoothing shampoo boy girls oreal eversleek sulfate smoothing system intense smoothing shampoo sulfate smooth shampoo gently cleanse smooth formulate botanical oil improve texture leave sleek oreal eversleek sulfate smoothing system intense smoothing shampoo essentials boys girls traits oreal quantity eversleek sulfate smoothing system intense smoothing shampoo smoothing shampoo
032e812adcd11a38fd8b764891a852ff,"Key Features of CTW Ganpati Bapa Moriya Statue Showpiece  -  12 cm Good to Gift For Home & Office inaugration ,Light weight ,Ganpati Bapa Statue.,Specifications of CTW Ganpati Bapa Moriya Statue Showpiece  -  12 cm (Polyresin, Orange) General Brand CTW Model Number Beautiful White & Green Mukut Ganpati statue Type Religious Idols Material Polyresin Model Name Ganpati Bapa Moriya Statue Color Orange Dimensions Weight 50 g Height 12 cm Width 5 cm Depth 10 cm Additional Features Water Resistant Yes Wall Mount No In the Box Sales Package 1 Sai Baba Pack of 1",Home Decor & Festive Needs ,560,ctw ganpati bapa moriya statue showpiece office ganpati bapa statue ctw ganpati bapa moriya statue showpiece polyresin ctw ganpati statue religious idols polyresin ganpati bapa moriya statue
